2019/12/09 14:20:21 [error] 8#8: *4 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/09 14:20:22 [error] 8#8: *4 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /favicon.ico HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost", referrer: "http://symfony.localhost/"
2019/12/09 14:20:39 [error] 8#8: *9 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/09 14:20:47 [error] 8#8: *9 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /app_dev.php HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/09 14:35:21 [error] 8#8: *14 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/09 14:50:30 [error] 8#8: *18 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/09 14:51:32 [error] 8#8: *21 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/09 14:51:33 [error] 8#8: *21 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 13:56:08 [error] 9#9: *35 FastCGI sent in stderr: "PHP message: 2019-12-18T13:56:08+00:00 [critical] Uncaught Exception: Invalid "en|tr" locale" while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /home HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 14:48:40 [crit] 9#9: *62 open() "/var/tmp/nginx/fastcgi/1/00/0000000001" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /tr HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 14:49:09 [crit] 9#9: *64 open() "/var/tmp/nginx/fastcgi/2/00/0000000002" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /tr HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 14:50:05 [crit] 9#9: *68 open() "/var/tmp/nginx/fastcgi/3/00/0000000003" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /tr HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 14:51:42 [crit] 9#9: *74 open() "/var/tmp/nginx/fastcgi/4/00/0000000004" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /anasayfa HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 14:52:37 [crit] 9#9: *89 open() "/var/tmp/nginx/fastcgi/5/00/0000000005" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /anasayfa HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 14:54:05 [crit] 9#9: *92 open() "/var/tmp/nginx/fastcgi/6/00/0000000006" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /anasayfa HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 15:00:34 [crit] 9#9: *106 open() "/var/tmp/nginx/fastcgi/7/00/0000000007" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /anasayfa HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
2019/12/18 15:01:27 [crit] 9#9: *110 open() "/var/tmp/nginx/fastcgi/8/00/0000000008" failed (13: Permission denied) while reading upstream, client: 172.19.0.1, server: symfony.localhost, request: "GET /anasayfa HTTP/1.1", upstream: "fastcgi://172.19.0.2:9001", host: "symfony.localhost"
